sample_id,corner,temperature,vdd,rows,cols,choose_columnmux,pu_width,pd_width,pg_width,cell_length,pu_model,pd_model,pg_model,sa_p_width,sa_n_width,sa_length,sa_p_model,sa_n_model,wld_nand_p_width,wld_inv_p_width,wld_nand_n_width,wld_inv_n_width,wld_length,wld_nand_p_model,wld_inv_p_model,wld_nand_n_model,wld_inv_n_model,prc_p_width,prc_length,prc_p_model,mux_p_width,mux_n_width,mux_length,mux_p_model,mux_n_model,wrd_p_width,wrd_n_width,wrd_length,wrd_p_model,wrd_n_model,dec_nand_p_width,dec_inv_p_width,dec_nand_n_width,dec_inv_n_width,dec_length,dec_nand_p_model,dec_inv_p_model,dec_nand_n_model,dec_inv_n_model,mc_runs,vth_std,use_mc,use_rc,use_equivalent,raw_read_delay,raw_write_delay,read_pstc,read_pdyn,write_pstc,write_pdyn,hold_snm,read_snm,write_snm,valid_snm,valid_delay,valid_design,status,num_arrays,area,total_macro_area,single_array_area,single_array_area_um2,area_um2
24,TT,25.0,1.0,16,32,False,8.714702185923312e-08,2.0365280776534418e-07,1.2331776987371454e-07,5.2351945863477824e-08,PMOS_VTG,NMOS_VTG,NMOS_VTL,4.757708494590378e-07,2.686017426680254e-07,5.014808823930116e-08,PMOS_VTH,NMOS_VTL,2.866857800009343e-07,2.314317432678579e-07,1.9797149761579602e-07,7.642185585210937e-08,5.905222900494433e-08,PMOS_VTH,PMOS_VTH,NMOS_VTH,NMOS_VTG,2.362784719622777e-07,5.985059912456129e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-4.868474e-09,4.935652099999998e-10,0.0003252109,-0.0001314199,0.0003498076,-5.519869e-05,0.3578370180178577,0.1515966044338076,0.8591687036016759,True,False,False,ok,512,6.907974219992756e-07,6.907974219992756e-07,1.349213714842335e-09,1349.213714842335,690797.4219992756
25,TT,25.0,1.0,32,16,False,9.177555099072459e-08,1.8190635915633358e-07,1.3988169143712194e-07,5.213695723253487e-08,PMOS_VTG,NMOS_VTL,NMOS_VTG,6.41231788770736e-07,2.523353790861233e-07,5.670459451170724e-08,PMOS_VTL,NMOS_VTG,2.2077830332328858e-07,2.284985131839507e-07,2.0787102782978337e-07,9.436958017834921e-08,5.82426696007697e-08,PMOS_VTH,PMOS_VTH,NMOS_VTL,NMOS_VTG,3.073910360466854e-07,5.9354809336001995e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-4.879678e-09,4.2681564e-10,0.0003310839,-0.0001367579,0.0003554345,-9.345003e-05,0.3131845308121521,0.1502305462574468,0.798857751091168,True,False,False,ok,512,7.076636174453528e-07,7.076636174453528e-07,1.3821555028229548e-09,1382.1555028229548,707663.6174453528
26,TT,25.0,1.0,32,16,False,9.238247030122649e-08,2.353755491969559e-07,1.5919445183815926e-07,5.988314600652003e-08,PMOS_VTL,NMOS_VTG,NMOS_VTL,4.974532854272561e-07,2.79058425637386e-07,5.1259092485408826e-08,PMOS_VTH,NMOS_VTH,2.1988817783638897e-07,2.5767810597487e-07,1.5840206936675145e-07,9.672917911194355e-08,5.8532725577409516e-08,PMOS_VTH,PMOS_VTL,NMOS_VTG,NMOS_VTG,2.369261571702922e-07,5.5977430913935636e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,6.475949e-10,4.2054419e-10,0.0003253654,-0.0001412195,0.0003500096,-9.762803e-05,0.3748880085058405,0.1639192135952961,0.8957641672409551,True,True,True,ok,512,7.340520317042549e-07,7.340520317042549e-07,1.4336953744223728e-09,1433.6953744223729,734052.0317042549
27,TT,25.0,1.0,16,32,False,8.105501918571349e-08,1.695359814150872e-07,1.2739181587243417e-07,5.335630388326004e-08,PMOS_VTL,NMOS_VTG,NMOS_VTH,5.935007393165689e-07,3.0037993619880866e-07,5.922085725738219e-08,PMOS_VTH,NMOS_VTG,2.1875970174333786e-07,3.102262071701293e-07,1.9098256389049104e-07,9.20825149451686e-08,5.522901467722503e-08,PMOS_VTG,PMOS_VTL,NMOS_VTG,NMOS_VTG,3.037658997349127e-07,5.058149972222074e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,7.155364e-10,,0.0003260226,-0.0001237585,,,,,,False,False,False,failed,512,7.224557109107809e-07,7.224557109107809e-07,1.411046310372619e-09,1411.046310372619,722455.7109107809
28,TT,25.0,1.0,32,32,False,8.190926694791144e-08,1.688321306266475e-07,1.2996968070106214e-07,5.6400703693045135e-08,PMOS_VTH,NMOS_VTH,NMOS_VTL,6.119394465891336e-07,2.993105235962771e-07,5.7232828992733664e-08,PMOS_VTG,NMOS_VTL,2.723383435805748e-07,2.853931310351245e-07,1.825728397857315e-07,1.0568473135866416e-07,5.220299935194702e-08,PMOS_VTH,PMOS_VTH,NMOS_VTL,NMOS_VTL,2.293405289953563e-07,5.4858456146977296e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,6.915849e-10,4.9432261e-10,0.0003250895,-5.289356e-05,0.0003493193,4.817492e-05,0.4338044573483941,0.0071351203725325,1.0165130148997568,True,True,True,ok,256,5.602933357463307e-07,5.602933357463307e-07,2.1886458427591043e-09,2188.645842759104,560293.3357463307
29,TT,25.0,1.0,32,32,False,9.015687188968128e-08,2.394474447451583e-07,1.2194146921173216e-07,5.382433632747813e-08,PMOS_VTL,NMOS_VTL,NMOS_VTL,5.158335895299994e-07,2.588754512934116e-07,5.885732317620432e-08,PMOS_VTL,NMOS_VTH,2.8152348865034655e-07,3.042213381211379e-07,1.844531923379118e-07,1.043288360654668e-07,5.4395274782787496e-08,PMOS_VTL,PMOS_VTL,NMOS_VTH,NMOS_VTL,3.1124388386751175e-07,5.267807666402165e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,7.648037e-10,4.784757899999998e-10,0.0003452377,-4.84941e-05,0.0003704533,6.876178e-05,0.3142823840935155,0.1664685880999149,0.7711853174211565,True,True,True,ok,256,5.785823899878263e-07,5.785823899878263e-07,2.2600874608899463e-09,2260.087460889946,578582.3899878262
30,TT,25.0,1.0,32,16,False,7.509270928099194e-08,2.322734343285337e-07,1.3480461485005e-07,5.92342714622024e-08,PMOS_VTG,NMOS_VTH,NMOS_VTL,5.674726574155324e-07,2.397902970029024e-07,5.631709929253212e-08,PMOS_VTG,NMOS_VTL,2.3245988293418242e-07,2.5148329958189065e-07,1.7452239109499005e-07,8.635244611833542e-08,5.084174679590549e-08,PMOS_VTL,PMOS_VTH,NMOS_VTL,NMOS_VTG,2.93992870226714e-07,5.5842628455565024e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,5.810881e-10,4.1438861e-10,0.000326669,-0.0001408873,0.0003510902,-9.871378e-05,0.4106651339317186,0.1578535745516386,0.9488563755167738,True,True,True,ok,512,7.322824022942924e-07,7.322824022942924e-07,1.4302390669810398e-09,1430.2390669810397,732282.4022942923
31,TT,25.0,1.0,32,32,False,7.410922051980503e-08,1.712466947774027e-07,1.149528217583688e-07,5.069133257993743e-08,PMOS_VTG,NMOS_VTL,NMOS_VTH,5.883681148612079e-07,2.564067474498499e-07,5.2738568262023813e-08,PMOS_VTL,NMOS_VTG,2.7663933345966025e-07,2.6803747001182097e-07,1.545579012457088e-07,7.448503597362529e-08,5.5364658169990046e-08,PMOS_VTH,PMOS_VTL,NMOS_VTH,NMOS_VTH,2.391438505216803e-07,5.691971671248728e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,8.847597e-10,6.3132004e-10,0.000342314,-5.575922e-05,0.0003663143,5.836249e-05,0.3018267646109519,0.2177230513072739,0.4920813875043342,True,True,True,ok,256,5.358608857041424e-07,5.358608857041424e-07,2.0932065847818063e-09,2093.206584781806,535860.8857041424
32,TT,25.0,1.0,16,32,False,9.20733948941383e-08,2.2653670128939546e-07,1.3733474758246598e-07,5.4462819574489126e-08,PMOS_VTH,NMOS_VTL,NMOS_VTH,5.91157635070686e-07,2.4629356226862524e-07,5.601490668398448e-08,PMOS_VTL,NMOS_VTH,2.382451990463062e-07,2.97198437557167e-07,1.794460241683433e-07,7.399533054764792e-08,5.6353861767997813e-08,PMOS_VTL,PMOS_VTH,NMOS_VTH,NMOS_VTG,2.3109299200820125e-07,5.3339411667915225e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-4.937478e-09,6.279039599999998e-10,0.0003314064,-0.0001295541,0.0003555517,-3.701463e-05,0.2875832291676921,0.1981763231924524,0.6455587793034792,True,False,False,ok,512,7.461930998636458e-07,7.461930998636458e-07,1.4574083981711832e-09,1457.4083981711833,746193.0998636459
33,TT,25.0,1.0,16,32,False,9.101886185520973e-08,1.8494308012555402e-07,1.4725406354964698e-07,5.7010797218348734e-08,PMOS_VTG,NMOS_VTH,NMOS_VTG,5.288782595570723e-07,2.223269643033625e-07,5.6368670895134546e-08,PMOS_VTL,NMOS_VTG,2.795468444684136e-07,3.097881034930487e-07,2.0847620554021482e-07,1.0197283056297615e-07,5.94817980871169e-08,PMOS_VTG,PMOS_VTG,NMOS_VTL,NMOS_VTG,2.91104200467433e-07,5.5829420983849313e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-4.931798e-09,5.2568571e-10,0.0003247401,-0.0001295455,0.0003490267,-4.779825e-05,0.3980349347346275,0.1811803724821036,0.8609492698944885,True,False,False,ok,512,7.356851161145227e-07,7.356851161145227e-07,1.436884992411177e-09,1436.884992411177,735685.1161145227
34,TT,25.0,1.0,32,32,False,8.693584051584282e-08,1.668312116114203e-07,1.1360375939660457e-07,5.221503717615046e-08,PMOS_VTL,NMOS_VTL,NMOS_VTL,5.705837503723624e-07,2.218842242770491e-07,5.749476959181576e-08,PMOS_VTL,NMOS_VTH,2.931566408031053e-07,2.4748648023373815e-07,1.7302222371185926e-07,9.851629260541335e-08,5.6439803442744824e-08,PMOS_VTL,PMOS_VTH,NMOS_VTG,NMOS_VTH,3.100660877837591e-07,5.878409319375507e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,7.710024e-10,4.7738613e-10,0.0003434904,-4.814797e-05,0.0003686286,7.254942e-05,0.3164463238840976,0.1412137447366056,0.7894884250201001,True,True,True,ok,256,5.49054913178912e-07,5.49054913178912e-07,2.144745754605125e-09,2144.745754605125,549054.913178912
35,TT,25.0,1.0,16,32,False,1.0717806762293652e-07,1.8173988948623374e-07,1.1478843075639197e-07,5.425846138153552e-08,PMOS_VTG,NMOS_VTL,NMOS_VTL,6.0426129470115e-07,2.422153882370606e-07,5.7838810824223096e-08,PMOS_VTH,NMOS_VTG,2.3846341297456e-07,2.4694036337080133e-07,1.9765628704262817e-07,9.402920050992601e-08,5.075369808375915e-08,PMOS_VTL,PMOS_VTG,NMOS_VTG,NMOS_VTL,2.4054391825458897e-07,5.1064830541246536e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,6.279263e-10,5.576519100000001e-10,0.0003310964,-0.0001274312,0.000356476,-2.723069e-05,0.3255300205348662,0.1500988122641118,0.7412320309253616,True,True,True,ok,512,7.156966405245174e-07,7.156966405245174e-07,1.397845001024448e-09,1397.845001024448,715696.6405245174
36,TT,25.0,1.0,16,32,False,1.0287600584649379e-07,2.228063548196213e-07,1.371526393595937e-07,5.506985738611544e-08,PMOS_VTL,NMOS_VTH,NMOS_VTG,6.148436800144208e-07,2.561990027705501e-07,5.95943900083612e-08,PMOS_VTH,NMOS_VTH,2.569980850376492e-07,2.7864878339418484e-07,2.080271641477638e-07,8.442548570274733e-08,5.5764843451719133e-08,PMOS_VTH,PMOS_VTH,NMOS_VTG,NMOS_VTH,3.11270967057038e-07,5.223242886055871e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,7.685761e-10,5.112806900000001e-10,0.0003252857,-0.0001240868,0.0003505838,-4.445096e-05,0.3622559291118182,0.2075639817139293,0.6803964029911823,True,True,True,ok,512,7.689522167666385e-07,7.689522167666385e-07,1.5018597983723407e-09,1501.8597983723407,768952.2167666384
37,TT,25.0,1.0,32,16,False,9.929370720801937e-08,2.1030203987694225e-07,1.171497442512454e-07,5.5573074112977666e-08,PMOS_VTH,NMOS_VTL,NMOS_VTH,5.670419352847394e-07,2.464022946181979e-07,5.9362217896548666e-08,PMOS_VTH,NMOS_VTG,2.1833089453291682e-07,2.8508973085392054e-07,2.073587472765952e-07,9.828693805921361e-08,5.645907686342136e-08,PMOS_VTH,PMOS_VTG,NMOS_VTG,NMOS_VTH,2.549914990797794e-07,5.5003637879578277e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,7.728034e-10,5.500345799999998e-10,0.0003283929,-0.0001423477,0.0003530138,-9.642632e-05,0.2957283313689967,0.2122850748908299,0.523671109515651,True,True,True,ok,512,7.227707978441548e-07,7.227707978441548e-07,1.4116617145393648e-09,1411.6617145393648,722770.7978441548
38,TT,25.0,1.0,16,32,False,8.405341678044716e-08,2.228947898119022e-07,1.512903357432789e-07,5.3719087005901865e-08,PMOS_VTG,NMOS_VTL,NMOS_VTL,5.041037809672328e-07,3.228327641024253e-07,5.4201366540290065e-08,PMOS_VTL,NMOS_VTG,3.236969253761488e-07,2.2624860948457065e-07,1.5265784374229902e-07,8.988392270541852e-08,5.9265628093015914e-08,PMOS_VTL,PMOS_VTL,NMOS_VTL,NMOS_VTH,2.526602517483352e-07,5.398066638660204e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,5.504979e-10,5.7461081e-10,0.0003313223,-0.0001280481,0.0003560325,-2.858644e-05,0.3089931490027078,0.1175320562766243,0.9283212945554032,True,True,True,ok,512,7.32169761748604e-07,7.32169761748604e-07,1.4300190659152421e-09,1430.0190659152422,732169.761748604
39,TT,25.0,1.0,32,32,False,1.044228476703679e-07,2.2230491998332598e-07,1.104719356844354e-07,5.6211637836428215e-08,PMOS_VTL,NMOS_VTG,NMOS_VTH,5.668828114778842e-07,2.652097414064961e-07,5.634447072481672e-08,PMOS_VTL,NMOS_VTG,2.366640556546452e-07,2.862401827399256e-07,1.961138066985906e-07,7.547332477593762e-08,5.135949223255836e-08,PMOS_VTL,PMOS_VTG,NMOS_VTL,NMOS_VTG,2.784662385788226e-07,5.0674741065221374e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-4.984356e-09,,0.000337848,-5.668958e-05,,,,,,False,False,False,failed,256,5.796724650836191e-07,5.796724650836191e-07,2.264345566732887e-09,2264.345566732887,579672.4650836191
40,TT,25.0,1.0,16,16,False,8.978087193317164e-08,1.9341238287443798e-07,1.2521066132898565e-07,5.0445929658466e-08,PMOS_VTG,NMOS_VTG,NMOS_VTL,6.444201653885693e-07,2.628250383847556e-07,5.985001699717335e-08,PMOS_VTG,NMOS_VTL,2.5937817229318e-07,2.9162935857458805e-07,1.872648233084798e-07,1.0235159614884973e-07,5.0751865536469664e-08,PMOS_VTH,PMOS_VTG,NMOS_VTL,NMOS_VTG,3.003027908926805e-07,5.1945504236997954e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,5.096511e-10,4.6148804e-10,0.0003241682,-0.0001851353,0.0003485131,-0.0001475973,0.3511932244282716,0.1378226861810981,0.8619205878315723,True,True,True,ok,1024,9.254077660978914e-07,9.254077660978914e-07,9.03718521579972e-10,903.718521579972,925407.7660978914
41,TT,25.0,1.0,16,32,False,1.0238521916397492e-07,2.260887329666271e-07,1.4337090341350064e-07,5.07725418295317e-08,PMOS_VTL,NMOS_VTL,NMOS_VTL,5.094953632256419e-07,2.315727822114039e-07,5.7829439513310984e-08,PMOS_VTL,NMOS_VTL,2.2870052951219234e-07,3.0776926314851773e-07,1.9333723046691158e-07,8.683116345922742e-08,5.3671750457274865e-08,PMOS_VTH,PMOS_VTH,NMOS_VTG,NMOS_VTH,2.890732945809894e-07,5.540902949698221e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-4.88446e-09,5.717496e-10,0.0003395963,-0.0001298079,0.0003637721,-1.813318e-05,0.3069670094745366,0.1366421438327427,0.8046659714466682,True,False,False,ok,512,7.357782982141043e-07,7.357782982141043e-07,1.4370669886994224e-09,1437.0669886994224,735778.2982141043
42,TT,25.0,1.0,32,32,False,1.046599694298611e-07,2.154388795675288e-07,1.5221802841655973e-07,5.266847304741092e-08,PMOS_VTL,NMOS_VTH,NMOS_VTH,4.851747189946469e-07,3.2353815638797495e-07,5.1698648315931145e-08,PMOS_VTH,NMOS_VTL,3.08909322327284e-07,2.504897605668956e-07,1.9915118006622037e-07,8.898124041323155e-08,5.0574143598720086e-08,PMOS_VTL,PMOS_VTL,NMOS_VTL,NMOS_VTH,3.025572912790964e-07,5.377091053297716e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-4.966889e-09,6.2053898e-10,0.0003362429,-4.803283e-05,0.0003612888,8.535224e-05,0.3550642953511199,0.2808734519088196,0.4952116615434063,True,False,False,ok,256,5.791223983247903e-07,5.791223983247903e-07,2.262196868456212e-09,2262.196868456212,579122.3983247903
43,TT,25.0,1.0,16,16,False,8.00298311977483e-08,2.3795017318795338e-07,1.1831181445852325e-07,5.188905883171364e-08,PMOS_VTL,NMOS_VTG,NMOS_VTG,4.320436090197484e-07,3.076685616358848e-07,5.8312281814237645e-08,PMOS_VTL,NMOS_VTH,2.958152403839985e-07,3.037845009569563e-07,1.678765962036106e-07,8.293480396163826e-08,5.006358463156568e-08,PMOS_VTG,PMOS_VTG,NMOS_VTH,NMOS_VTL,2.256895911609995e-07,5.564340080884447e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,5.789735e-10,4.7721565e-10,0.0003253785,-0.000188938,0.0003497607,-0.0001439234,0.3508674369996553,0.2131136972652567,0.6991720828506256,True,True,True,ok,1024,8.637970410358258e-07,8.637970410358258e-07,8.435517978865487e-10,843.5517978865487,863797.0410358259
44,TT,25.0,1.0,16,32,False,1.0219086357456029e-07,2.3230330536194266e-07,1.4749228028829136e-07,5.0908636205667024e-08,PMOS_VTL,NMOS_VTL,NMOS_VTH,4.962031260003048e-07,2.8248766623689816e-07,5.6779761199806975e-08,PMOS_VTG,NMOS_VTL,2.696178883862033e-07,2.8952317661241826e-07,1.6209869288471757e-07,8.387198286456683e-08,5.844188780924584e-08,PMOS_VTL,PMOS_VTL,NMOS_VTL,NMOS_VTH,2.606651910998051e-07,5.0122819674223056e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,6.124108e-10,,0.0003395539,-0.0001278656,,,,,,False,False,False,failed,512,7.284178272851631e-07,7.284178272851631e-07,1.4226910689163342e-09,1422.6910689163342,728417.8272851631
45,TT,25.0,1.0,16,32,False,1.0370890642514873e-07,2.318222099151556e-07,1.4143263737218376e-07,5.886016599516052e-08,PMOS_VTH,NMOS_VTG,NMOS_VTG,5.666407730867514e-07,3.074448632508572e-07,5.630594538786837e-08,PMOS_VTH,NMOS_VTL,2.506462761073004e-07,2.962690852391867e-07,2.009440847408373e-07,9.918102112252378e-08,5.8495062417888544e-08,PMOS_VTH,PMOS_VTH,NMOS_VTG,NMOS_VTL,2.7083602469514415e-07,5.909973983637042e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,6.222575e-10,5.285325600000001e-10,0.0003243846,-0.0001259897,0.0003492251,-4.724743e-05,0.354779307276671,0.1789404689171253,0.8448226242401151,True,True,True,ok,512,7.696786688420613e-07,7.696786688420613e-07,1.503278650082151e-09,1503.278650082151,769678.6688420613
46,TT,25.0,1.0,16,32,False,1.0625988132220072e-07,2.370504884009997e-07,1.088916034109518e-07,5.656838257553856e-08,PMOS_VTL,NMOS_VTL,NMOS_VTL,5.72858441691934e-07,3.2050463999481186e-07,5.5637211256533915e-08,PMOS_VTH,NMOS_VTG,3.1241501998288885e-07,2.458791481405465e-07,1.4856301354077177e-07,7.26571706233065e-08,5.97856298710478e-08,PMOS_VTG,PMOS_VTH,NMOS_VTG,NMOS_VTG,3.211715005719341e-07,5.2439274497492525e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,6.256267e-10,5.5619142e-10,0.0003311306,-0.0001274819,0.000355422,-1.493649e-05,0.326806810015636,0.1937596720117645,0.6342004547000539,True,True,True,ok,512,7.659257359427183e-07,7.659257359427183e-07,1.4959487030131216e-09,1495.9487030131215,765925.7359427182
47,TT,25.0,1.0,16,16,False,7.98395064779322e-08,1.9781925177438345e-07,1.367038794618286e-07,5.772545084621581e-08,PMOS_VTH,NMOS_VTL,NMOS_VTG,5.648310069747424e-07,2.235551770156847e-07,5.9211323530961234e-08,PMOS_VTG,NMOS_VTH,2.889736990063292e-07,2.953148673746193e-07,2.0330503270971373e-07,1.0084652914344577e-07,5.33321993308817e-08,PMOS_VTG,PMOS_VTG,NMOS_VTL,NMOS_VTH,2.585984175033255e-07,5.672734327614107e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,6.044226e-10,5.1872552e-10,0.0003251418,-0.0001857421,0.0003496421,-0.0001462044,0.2942922788136867,0.1349079814224455,0.9134424519535184,True,True,True,ok,1024,9.176306439734846e-07,9.176306439734846e-07,8.96123675755356e-10,896.1236757553561,917630.6439734846
