Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(OUT)      
427      4.27000000e-09    0.00000000e+00    2.57131354e-05    9.99994560e-01    0.00000000e+00    9.65592925e-06    9.99990828e-01    1.00000000e+00    9.99995429e-01    1.34738439e-05    1.23752544e-05    9.99995241e-01    1.00001286e+00    9.99992926e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992553e-01    0.00000000e+00    9.99993219e-01    0.00000000e+00    9.99989965e-01    1.70281108e-04    1.00000160e+00    1.36224901e-05    9.69201273e-06    9.99977395e-01    9.99980875e-01    9.99986967e-01    2.06313878e-04    1.07044663e+00    1.26494447e-04    9.99987066e-01    3.80669398e-05    9.99997917e-01    4.38487861e-05
428      4.28000000e-09    0.00000000e+00    2.57129854e-05    9.99994556e-01    0.00000000e+00    9.65558373e-06    9.99990827e-01    1.00000000e+00    9.99995388e-01    1.34491387e-05    1.23013079e-05    9.99995213e-01    1.00001251e+00    9.99992939e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992541e-01    0.00000000e+00    9.99993208e-01    0.00000000e+00    9.99989965e-01    1.68686613e-04    1.00000132e+00    1.35487657e-05    9.67276734e-06    9.99977434e-01    9.99979857e-01    9.99986959e-01    2.05330134e-04    1.07029160e+00    1.26009969e-04    9.99987073e-01    3.97981558e-05    9.99997578e-01    4.14544091e-05
429      4.29000000e-09    0.00000000e+00    2.57128355e-05    9.99994552e-01    0.00000000e+00    9.65523821e-06    9.99990826e-01    1.00000000e+00    9.99995347e-01    1.34244335e-05    1.22273614e-05    9.99995185e-01    1.00001216e+00    9.99992952e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992528e-01    0.00000000e+00    9.99993197e-01    0.00000000e+00    9.99989965e-01    1.67092118e-04    1.00000104e+00    1.34750412e-05    9.65352194e-06    9.99977473e-01    9.99978838e-01    9.99986951e-01    2.04346389e-04    1.07013657e+00    1.25525490e-04    9.99987079e-01    4.15293718e-05    9.99997240e-01    3.90600321e-05
430      4.30000000e-09    0.00000000e+00    2.57126855e-05    9.99994548e-01    0.00000000e+00    9.65489269e-06    9.99990825e-01    1.00000000e+00    9.99995306e-01    1.33997282e-05    1.21534150e-05    9.99995156e-01    1.00001182e+00    9.99992965e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992516e-01    0.00000000e+00    9.99993186e-01    0.00000000e+00    9.99989965e-01    1.65497624e-04    1.00000076e+00    1.34013168e-05    9.63427655e-06    9.99977512e-01    9.99977819e-01    9.99986944e-01    2.03362645e-04    1.06998154e+00    1.25041012e-04    9.99987085e-01    4.32605877e-05    9.99996901e-01    3.66656552e-05
431      4.31000000e-09    0.00000000e+00    2.57125355e-05    9.99994544e-01    0.00000000e+00    9.65454717e-06    9.99990824e-01    1.00000000e+00    9.99995265e-01    1.33750230e-05    1.20794685e-05    9.99995128e-01    1.00001147e+00    9.99992978e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992503e-01    0.00000000e+00    9.99993176e-01    0.00000000e+00    9.99989965e-01    1.63903129e-04    1.00000048e+00    1.33275923e-05    9.61503115e-06    9.99977551e-01    9.99976801e-01    9.99986936e-01    2.02378901e-04    1.06982651e+00    1.24556533e-04    9.99987091e-01    4.49918037e-05    9.99996562e-01    3.42712782e-05
432      4.32000000e-09    0.00000000e+00    2.57123856e-05    9.99994540e-01    0.00000000e+00    9.65420165e-06    9.99990824e-01    1.00000000e+00    9.99995224e-01    1.33503177e-05    1.20055220e-05    9.99995100e-01    1.00001112e+00    9.99992990e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992491e-01    0.00000000e+00    9.99993165e-01    0.00000000e+00    9.99989965e-01    1.62308634e-04    1.00000019e+00    1.32538679e-05    9.59578576e-06    9.99977590e-01    9.99975782e-01    9.99986928e-01    2.01395156e-04    1.06967148e+00    1.24072054e-04    9.99987097e-01    4.67230196e-05    9.99996223e-01    3.18769012e-05
433      4.33000000e-09    0.00000000e+00    2.57122356e-05    9.99994536e-01    0.00000000e+00    9.65385613e-06    9.99990823e-01    1.00000000e+00    9.99995183e-01    1.33256125e-05    1.19315755e-05    9.99995072e-01    1.00001077e+00    9.99993003e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992479e-01    0.00000000e+00    9.99993154e-01    0.00000000e+00    9.99989965e-01    1.60714140e-04    9.99999913e-01    1.31801434e-05    9.57654036e-06    9.99977629e-01    9.99974764e-01    9.99986921e-01    2.00411412e-04    1.06951646e+00    1.23587576e-04    9.99987103e-01    4.84542356e-05    9.99995884e-01    2.94825242e-05
434      4.34000000e-09    0.00000000e+00    2.57120857e-05    9.99994532e-01    0.00000000e+00    9.65351061e-06    9.99990822e-01    1.00000000e+00    9.99995142e-01    1.33009073e-05    1.18576291e-05    9.99995043e-01    1.00001043e+00    9.99993016e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992466e-01    0.00000000e+00    9.99993144e-01    0.00000000e+00    9.99989965e-01    1.59119645e-04    9.99999632e-01    1.31064189e-05    9.55729497e-06    9.99977668e-01    9.99973745e-01    9.99986913e-01    1.99427668e-04    1.06936143e+00    1.23103097e-04    9.99987109e-01    5.01854515e-05    9.99995546e-01    2.70881473e-05
435      4.35000000e-09    0.00000000e+00    2.57119357e-05    9.99994528e-01    0.00000000e+00    9.65316509e-06    9.99990821e-01    1.00000000e+00    9.99995101e-01    1.32762020e-05    1.17836826e-05    9.99995015e-01    1.00001008e+00    9.99993029e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992454e-01    0.00000000e+00    9.99993133e-01    0.00000000e+00    9.99989965e-01    1.57525150e-04    9.99999350e-01    1.30326945e-05    9.53804957e-06    9.99977707e-01    9.99972726e-01    9.99986905e-01    1.98443923e-04    1.06920640e+00    1.22618618e-04    9.99987115e-01    5.19166675e-05    9.99995207e-01    2.46937703e-05
436      4.36000000e-09    0.00000000e+00    2.57117857e-05    9.99994524e-01    0.00000000e+00    9.65281957e-06    9.99990821e-01    1.00000000e+00    9.99995061e-01    1.32514968e-05    1.17097361e-05    9.99994987e-01    1.00000973e+00    9.99993042e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992441e-01    0.00000000e+00    9.99993122e-01    0.00000000e+00    9.99989965e-01    1.55930656e-04    9.99999069e-01    1.29589700e-05    9.51880418e-06    9.99977745e-01    9.99971708e-01    9.99986898e-01    1.97460179e-04    1.06905137e+00    1.22134140e-04    9.99987122e-01    5.36478834e-05    9.99994868e-01    2.22993933e-05
437      4.37000000e-09    0.00000000e+00    2.57116584e-05    9.99994520e-01    0.00000000e+00    9.65252628e-06    9.99990820e-01    1.00000000e+00    9.99995026e-01    1.32305239e-05    1.16416135e-05    9.99994963e-01    1.00000941e+00    9.99993056e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992429e-01    0.00000000e+00    9.99993112e-01    0.00000000e+00    9.99989965e-01    1.54393483e-04    9.99998801e-01    1.28964230e-05    9.50246974e-06    9.99977791e-01    9.99970841e-01    9.99986895e-01    1.96499468e-04    1.06889805e+00    1.21646974e-04    9.99987127e-01    5.50902843e-05    9.99994577e-01    2.02316501e-05
438      4.38000000e-09    0.00000000e+00    2.57117326e-05    9.99994522e-01    0.00000000e+00    9.65269879e-06    9.99990820e-01    1.00000000e+00    9.99995046e-01    1.32428330e-05    1.16254240e-05    9.99994977e-01    1.00000924e+00    9.99993075e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992418e-01    0.00000000e+00    9.99993102e-01    0.00000000e+00    9.99989965e-01    1.53367467e-04    9.99998652e-01    1.29335475e-05    9.51209288e-06    9.99977901e-01    9.99971329e-01    9.99986938e-01    1.95744149e-04    1.06876001e+00    1.21135849e-04    9.99987124e-01    5.39572608e-05    9.99994708e-01    2.10765676e-05
439      4.39000000e-09    0.00000000e+00    2.57118068e-05    9.99994524e-01    0.00000000e+00    9.65287130e-06    9.99990821e-01    1.00000000e+00    9.99995066e-01    1.32551421e-05    1.16092344e-05    9.99994990e-01    1.00000907e+00    9.99993094e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992407e-01    0.00000000e+00    9.99993093e-01    0.00000000e+00    9.99989965e-01    1.52341451e-04    9.99998503e-01    1.29706720e-05    9.52171602e-06    9.99978010e-01    9.99971817e-01    9.99986980e-01    1.94988830e-04    1.06862197e+00    1.20624723e-04    9.99987121e-01    5.28242374e-05    9.99994839e-01    2.19214850e-05
440      4.40000000e-09    0.00000000e+00    2.57118810e-05    9.99994526e-01    0.00000000e+00    9.65304381e-06    9.99990821e-01    1.00000000e+00    9.99995086e-01    1.32674512e-05    1.15930448e-05    9.99995004e-01    1.00000891e+00    9.99993113e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992396e-01    0.00000000e+00    9.99993084e-01    0.00000000e+00    9.99989965e-01    1.51315435e-04    9.99998354e-01    1.30077966e-05    9.53133916e-06    9.99978119e-01    9.99972305e-01    9.99987023e-01    1.94233512e-04    1.06848392e+00    1.20113598e-04    9.99987119e-01    5.16912140e-05    9.99994970e-01    2.27664025e-05
441      4.41000000e-09    0.00000000e+00    2.57119552e-05    9.99994528e-01    0.00000000e+00    9.65321632e-06    9.99990821e-01    1.00000000e+00    9.99995106e-01    1.32797603e-05    1.15768552e-05    9.99995018e-01    1.00000874e+00    9.99993132e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992385e-01    0.00000000e+00    9.99993075e-01    0.00000000e+00    9.99989965e-01    1.50289418e-04    9.99998205e-01    1.30449211e-05    9.54096230e-06    9.99978229e-01    9.99972793e-01    9.99987065e-01    1.93478193e-04    1.06834588e+00    1.19602473e-04    9.99987116e-01    5.05581906e-05    9.99995101e-01    2.36113200e-05
442      4.42000000e-09    0.00000000e+00    2.57120294e-05    9.99994530e-01    0.00000000e+00    9.65338883e-06    9.99990822e-01    1.00000000e+00    9.99995126e-01    1.32920694e-05    1.15606656e-05    9.99995031e-01    1.00000858e+00    9.99993151e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992375e-01    0.00000000e+00    9.99993066e-01    0.00000000e+00    9.99989965e-01    1.49263402e-04    9.99998056e-01    1.30820456e-05    9.55058544e-06    9.99978338e-01    9.99973281e-01    9.99987108e-01    1.92722874e-04    1.06820784e+00    1.19091347e-04    9.99987113e-01    4.94251672e-05    9.99995232e-01    2.44562374e-05
443      4.43000000e-09    0.00000000e+00    2.57121036e-05    9.99994532e-01    0.00000000e+00    9.65356133e-06    9.99990822e-01    1.00000000e+00    9.99995146e-01    1.33043785e-05    1.15444761e-05    9.99995045e-01    1.00000841e+00    9.99993170e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992364e-01    0.00000000e+00    9.99993056e-01    0.00000000e+00    9.99989965e-01    1.48237386e-04    9.99997906e-01    1.31191701e-05    9.56020858e-06    9.99978447e-01    9.99973768e-01    9.99987150e-01    1.91967555e-04    1.06806979e+00    1.18580222e-04    9.99987110e-01    4.82921437e-05    9.99995363e-01    2.53011549e-05
444      4.44000000e-09    0.00000000e+00    2.57121778e-05    9.99994534e-01    0.00000000e+00    9.65373384e-06    9.99990823e-01    1.00000000e+00    9.99995166e-01    1.33166876e-05    1.15282865e-05    9.99995059e-01    1.00000824e+00    9.99993189e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992353e-01    0.00000000e+00    9.99993047e-01    0.00000000e+00    9.99989965e-01    1.47211370e-04    9.99997757e-01    1.31562946e-05    9.56983172e-06    9.99978556e-01    9.99974256e-01    9.99987193e-01    1.91212237e-04    1.06793175e+00    1.18069097e-04    9.99987107e-01    4.71591203e-05    9.99995494e-01    2.61460724e-05
445      4.45000000e-09    0.00000000e+00    2.57122520e-05    9.99994536e-01    0.00000000e+00    9.65390635e-06    9.99990823e-01    1.00000000e+00    9.99995187e-01    1.33289967e-05    1.15120969e-05    9.99995072e-01    1.00000808e+00    9.99993208e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992342e-01    0.00000000e+00    9.99993038e-01    0.00000000e+00    9.99989965e-01    1.46185353e-04    9.99997608e-01    1.31934191e-05    9.57945486e-06    9.99978666e-01    9.99974744e-01    9.99987236e-01    1.90456918e-04    1.06779371e+00    1.17557971e-04    9.99987105e-01    4.60260969e-05    9.99995625e-01    2.69909898e-05
446      4.46000000e-09    0.00000000e+00    2.57123262e-05    9.99994538e-01    0.00000000e+00    9.65407886e-06    9.99990823e-01    1.00000000e+00    9.99995207e-01    1.33413058e-05    1.14959073e-05    9.99995086e-01    1.00000791e+00    9.99993228e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992331e-01    0.00000000e+00    9.99993029e-01    0.00000000e+00    9.99989965e-01    1.45159337e-04    9.99997459e-01    1.32305436e-05    9.58907800e-06    9.99978775e-01    9.99975232e-01    9.99987278e-01    1.89701599e-04    1.06765566e+00    1.17046846e-04    9.99987102e-01    4.48930735e-05    9.99995756e-01    2.78359073e-05
447      4.47000000e-09    0.00000000e+00    2.57124004e-05    9.99994540e-01    0.00000000e+00    9.65425137e-06    9.99990824e-01    1.00000000e+00    9.99995227e-01    1.33536148e-05    1.14797177e-05    9.99995100e-01    1.00000775e+00    9.99993247e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993019e-01    0.00000000e+00    9.99989965e-01    1.44133321e-04    9.99997310e-01    1.32676681e-05    9.59870114e-06    9.99978884e-01    9.99975720e-01    9.99987321e-01    1.88946280e-04    1.06751762e+00    1.16535720e-04    9.99987099e-01    4.37600501e-05    9.99995887e-01    2.86808247e-05
448      4.48000000e-09    0.00000000e+00    2.57124746e-05    9.99994542e-01    0.00000000e+00    9.65442388e-06    9.99990824e-01    1.00000000e+00    9.99995247e-01    1.33659239e-05    1.14635282e-05    9.99995113e-01    1.00000758e+00    9.99993266e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992309e-01    0.00000000e+00    9.99993010e-01    0.00000000e+00    9.99989965e-01    1.43107305e-04    9.99997161e-01    1.33047926e-05    9.60832428e-06    9.99978994e-01    9.99976208e-01    9.99987363e-01    1.88190961e-04    1.06737958e+00    1.16024595e-04    9.99987096e-01    4.26270266e-05    9.99996018e-01    2.95257422e-05
449      4.49000000e-09    0.00000000e+00    2.57125488e-05    9.99994544e-01    0.00000000e+00    9.65459639e-06    9.99990825e-01    1.00000000e+00    9.99995267e-01    1.33782330e-05    1.14473386e-05    9.99995127e-01    1.00000741e+00    9.99993285e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992298e-01    0.00000000e+00    9.99993001e-01    0.00000000e+00    9.99989965e-01    1.42081288e-04    9.99997012e-01    1.33419172e-05    9.61794742e-06    9.99979103e-01    9.99976696e-01    9.99987406e-01    1.87435643e-04    1.06724153e+00    1.15513470e-04    9.99987094e-01    4.14940032e-05    9.99996149e-01    3.03706597e-05
450      4.50000000e-09    0.00000000e+00    2.57126230e-05    9.99994546e-01    0.00000000e+00    9.65476890e-06    9.99990825e-01    1.00000000e+00    9.99995287e-01    1.33905421e-05    1.14311490e-05    9.99995141e-01    1.00000725e+00    9.99993304e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992287e-01    0.00000000e+00    9.99992992e-01    0.00000000e+00    9.99989965e-01    1.41055272e-04    9.99996863e-01    1.33790417e-05    9.62757056e-06    9.99979212e-01    9.99977184e-01    9.99987448e-01    1.86680324e-04    1.06710349e+00    1.15002344e-04    9.99987091e-01    4.03609798e-05    9.99996280e-01    3.12155771e-05
451      4.51000000e-09    0.00000000e+00    2.57126972e-05    9.99994548e-01    0.00000000e+00    9.65494141e-06    9.99990825e-01    1.00000000e+00    9.99995307e-01    1.34028512e-05    1.14149594e-05    9.99995154e-01    1.00000708e+00    9.99993323e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992276e-01    0.00000000e+00    9.99992983e-01    0.00000000e+00    9.99989965e-01    1.40029256e-04    9.99996714e-01    1.34161662e-05    9.63719370e-06    9.99979321e-01    9.99977672e-01    9.99987491e-01    1.85925005e-04    1.06696544e+00    1.14491219e-04    9.99987088e-01    3.92279564e-05    9.99996411e-01    3.20604946e-05
452      4.52000000e-09    0.00000000e+00    2.57127714e-05    9.99994550e-01    0.00000000e+00    9.65511392e-06    9.99990826e-01    1.00000000e+00    9.99995327e-01    1.34151603e-05    1.13987698e-05    9.99995168e-01    1.00000692e+00    9.99993342e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992266e-01    0.00000000e+00    9.99992973e-01    0.00000000e+00    9.99989965e-01    1.39003240e-04    9.99996565e-01    1.34532907e-05    9.64681684e-06    9.99979431e-01    9.99978160e-01    9.99987533e-01    1.85169686e-04    1.06682740e+00    1.13980094e-04    9.99987085e-01    3.80949330e-05    9.99996542e-01    3.29054121e-05
453      4.53000000e-09    0.00000000e+00    2.57128456e-05    9.99994552e-01    0.00000000e+00    9.65528643e-06    9.99990826e-01    1.00000000e+00    9.99995347e-01    1.34274694e-05    1.13825803e-05    9.99995182e-01    1.00000675e+00    9.99993361e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992255e-01    0.00000000e+00    9.99992964e-01    0.00000000e+00    9.99989965e-01    1.37977224e-04    9.99996416e-01    1.34904152e-05    9.65643998e-06    9.99979540e-01    9.99978648e-01    9.99987576e-01    1.84414368e-04    1.06668936e+00    1.13468968e-04    9.99987082e-01    3.69619095e-05    9.99996672e-01    3.37503295e-05
454      4.54000000e-09    0.00000000e+00    2.57129198e-05    9.99994554e-01    0.00000000e+00    9.65545893e-06    9.99990826e-01    1.00000000e+00    9.99995367e-01    1.34397785e-05    1.13663907e-05    9.99995195e-01    1.00000658e+00    9.99993380e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992244e-01    0.00000000e+00    9.99992955e-01    0.00000000e+00    9.99989965e-01    1.36951207e-04    9.99996266e-01    1.35275397e-05    9.66606312e-06    9.99979649e-01    9.99979136e-01    9.99987619e-01    1.83659049e-04    1.06655131e+00    1.12957843e-04    9.99987080e-01    3.58288861e-05    9.99996803e-01    3.45952470e-05
