Index        {U}              V(V1)             V(V2)      
1404     6.94000000e-01    1.00627163e+00    7.20209278e-01
1405     6.95000000e-01    1.00713465e+00    7.19209380e-01
1406     6.96000000e-01    1.00799819e+00    7.18209479e-01
1407     6.97000000e-01    1.00886227e+00    7.17209573e-01
1408     6.98000000e-01    1.00972687e+00    7.16209663e-01
1409     6.99000000e-01    1.01059199e+00    7.15209749e-01
1410     7.00000000e-01    1.01145763e+00    7.14209831e-01
1411     7.01000000e-01    1.01232380e+00    7.13209910e-01
1412     7.02000000e-01    1.01319048e+00    7.12209986e-01
1413     7.03000000e-01    1.01405767e+00    7.11210058e-01
1414     7.04000000e-01    1.01492537e+00    7.10210127e-01
1415     7.05000000e-01    1.01579358e+00    7.09210193e-01
1416     7.06000000e-01    1.01666230e+00    7.08210256e-01
1417     7.07000000e-01    1.01753151e+00    7.07210317e-01
1418     7.08000000e-01    1.01840123e+00    7.06210374e-01
1419     7.09000000e-01    1.01927145e+00    7.05210429e-01
1420     7.10000000e-01    1.02014216e+00    7.04210482e-01
End of Xyce(TM) Parameter Sweep
