Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(DIN0)         V(DIN_DFF0)         V(OUT)      
138      1.38000000e-09    1.00000000e+00    9.99983956e-01    9.29719791e-06    0.00000000e+00    5.42980868e-06    9.99994020e-01    0.00000000e+00    1.19160219e-05    9.99994727e-01    9.99998668e-01    1.09272769e-05    2.58211695e-05    6.17959909e-06    1.00000000e+00    9.99990885e-01    1.00000000e+00    1.00004008e+00    1.00000000e+00    1.00005335e+00    1.00000000e+00    9.99993320e-01    9.99968965e-01    1.00133341e+00    1.13624887e-04    6.49656592e-05    9.57208778e-05    4.92971306e-04    1.22379024e-05    9.99728577e-01    9.99766553e-01    7.34570379e-06    9.99992546e-01    9.99666374e-01    9.99709181e-01    1.00000000e+00    9.99992003e-01    1.52553484e-05
139      1.39000000e-09    1.00000000e+00    9.99983954e-01    9.25276999e-06    0.00000000e+00    5.44694429e-06    9.99994003e-01    0.00000000e+00    1.06644331e-05    9.99994610e-01    9.99997627e-01    1.08615450e-05    2.55646620e-05    6.16852279e-06    1.00000000e+00    9.99990882e-01    1.00000000e+00    1.00003784e+00    1.00000000e+00    1.00005037e+00    1.00000000e+00    9.99993322e-01    9.99969872e-01    1.00567751e+00    1.87194148e-04    6.22436537e-05    7.44586497e-05    3.68664306e-04    1.10234617e-05    9.99766793e-01    9.99802928e-01    7.35503672e-06    9.99992556e-01    9.99713302e-01    9.99753035e-01    1.00000000e+00    9.99992023e-01    1.51968807e-05
140      1.40000000e-09    1.00000000e+00    9.99983940e-01    8.97401990e-06    0.00000000e+00    5.43774878e-06    9.99993926e-01    0.00000000e+00    4.63740917e-06    9.99993785e-01    9.99989324e-01   -2.05477681e-07    2.52968802e-05    6.15236256e-06    1.00000000e+00    9.99990878e-01    1.00000000e+00    1.00003579e+00    1.00000000e+00    1.00004765e+00    1.00000000e+00    9.99993323e-01    9.99970300e-01    1.00559097e+00   -1.86201143e-04    5.93217314e-05    5.96358829e-05    2.83174473e-04    1.01629853e-05    9.99793491e-01    9.99828217e-01    7.35709385e-06    9.99992559e-01    9.99746371e-01    9.99783832e-01    1.00000000e+00    9.99992041e-01    1.51388444e-05
141      1.41000000e-09    1.00000000e+00    9.99983930e-01    8.83726732e-06    0.00000000e+00    5.47477085e-06    9.99993930e-01    0.00000000e+00   -1.70364183e-05    9.99993212e-01    9.99955217e-01   -7.87692956e-05    2.50407496e-05    6.17135027e-06    1.00000000e+00    9.99990876e-01    1.00000000e+00    1.00003392e+00    1.00000000e+00    1.00004519e+00    1.00000000e+00    9.99993324e-01    9.99970418e-01    9.35064686e-01   -4.25627328e-03    5.51942031e-05    4.42132974e-05    2.01903976e-04    9.50814438e-06    9.99809897e-01    9.99843402e-01    7.36856501e-06    9.99992569e-01    9.99766999e-01    9.99802612e-01    1.00000000e+00    9.99992066e-01    1.51218634e-05
142      1.42000000e-09    1.00000000e+00    9.99983993e-01    9.53221327e-06    0.00000000e+00    5.44478505e-06    9.99994150e-01    0.00000000e+00   -9.42530020e-06    9.99995781e-01    9.99976297e-01   -1.18492938e-04    2.49269600e-05    6.16663886e-06    1.00000000e+00    9.99990873e-01    1.00000000e+00    1.00003221e+00    1.00000000e+00    1.00004293e+00    1.00000000e+00    9.99993325e-01    9.99971609e-01    7.52131303e-01   -7.94262004e-03    5.89910184e-05    4.77572556e-05    1.56395918e-04    9.59013181e-06    9.99826184e-01    9.99859041e-01    7.36854242e-06    9.99992571e-01    9.99787195e-01    9.99822096e-01    1.00000000e+00    9.99992084e-01    1.51527399e-05
143      1.43000000e-09    1.00000000e+00    9.99984332e-01    1.15202701e-05    0.00000000e+00    5.38618022e-06    9.99995059e-01    0.00000000e+00    2.28047014e-05    1.00002645e+00    1.00025294e+00    4.07013010e-05    2.49749826e-05    6.27177927e-06    1.00000000e+00    9.99990870e-01    1.00000000e+00    1.00003064e+00    1.00000000e+00    1.00004086e+00    1.00000000e+00    9.99993325e-01    9.99977470e-01    5.43582566e-01    4.68060421e-02    1.44050467e-04    1.24532168e-04    1.64502035e-04    1.01127579e-05    9.99847309e-01    9.99879848e-01    7.36454321e-06    9.99992569e-01    9.99811637e-01    9.99846448e-01    1.00000000e+00    9.99992131e-01    1.51507470e-05
144      1.44000000e-09    1.00000000e+00    9.99984156e-01    8.00548002e-06    0.00000000e+00    5.45558251e-06    9.99994172e-01    0.00000000e+00    2.56796842e-05    1.00004371e+00    1.00050115e+00    2.93501513e-04    2.44747949e-05    6.09816885e-06    1.00000000e+00    9.99990868e-01    1.00000000e+00    1.00002920e+00    1.00000000e+00    1.00003896e+00    1.00000000e+00    9.99993327e-01    9.99980748e-01    4.34512857e-01    3.25640653e-01    2.59642308e-04    2.72905605e-04    1.82997845e-04    9.20082023e-06    9.99861899e-01    9.99893711e-01    7.33493567e-06    9.99992539e-01    9.99829688e-01    9.99863197e-01    1.00000000e+00    9.99992048e-01    1.50248827e-05
145      1.45000000e-09    1.00000000e+00    9.99984275e-01    1.31676281e-05    0.00000000e+00    5.56874486e-06    9.99995242e-01    0.00000000e+00   -1.18594632e-05    9.99926202e-01    1.00082443e+00    6.99206069e-04    2.46106354e-05   -1.21544368e-07    1.00000000e+00    9.99990869e-01    1.00000000e+00    1.00002786e+00    1.00000000e+00    1.00003720e+00    1.00000000e+00    9.99993330e-01    9.99837126e-01    3.32626992e-01    7.90198062e-01   -5.63562452e-05   -1.05777362e-03    7.60648989e-05   -6.26085978e-06    9.99766400e-01    9.99793851e-01    6.88847846e-06    9.99992106e-01    9.99761246e-01    9.99782960e-01    1.00000000e+00    9.99991879e-01    1.46869640e-05
146      1.46000000e-09    1.00000000e+00    9.99982526e-01    4.60841242e-06    0.00000000e+00    5.32917641e-06    9.99988752e-01    0.00000000e+00    2.05629124e-05    9.99954414e-01    1.00037561e+00    1.84699414e-04    2.50670427e-05    3.35503378e-05    1.00000000e+00    9.99990858e-01    1.00000000e+00    1.00002661e+00    1.00000000e+00    1.00003556e+00    1.00000000e+00    9.99993320e-01    9.99933918e-01    2.04436534e-01    9.94159500e-01   -1.91648248e-04   -4.79494997e-03    1.24955284e-04    4.67406674e-05    9.99791665e-01    9.99816393e-01    1.09641709e-05    9.99995892e-01    9.99675556e-01    9.99713729e-01    1.00000000e+00    9.99992818e-01    1.81863691e-05
147      1.47000000e-09    1.00000000e+00    9.99983688e-01    1.14917076e-05    0.00000000e+00    5.51068298e-06    9.99995073e-01    0.00000000e+00    2.03392182e-05    1.00001014e+00    1.00002822e+00    6.82951305e-05    2.54481184e-05    3.09685525e-04    1.00000000e+00    9.99990869e-01    1.00000000e+00    1.00002547e+00    1.00000000e+00    1.00003406e+00    1.00000000e+00    9.99993334e-01    1.01049208e+00    1.04630567e-01    9.97022825e-01    4.68265289e-04    1.12292266e-01    4.83646920e-03    8.51187055e-04    1.00677895e+00    1.00707917e+00    2.01253386e-05    1.00000587e+00    1.00542009e+00    1.00614227e+00    1.00000000e+00    9.99992813e-01    2.80839729e-05
148      1.48000000e-09    1.00000000e+00    9.99984165e-01    9.96619839e-06    0.00000000e+00    5.41500014e-06    9.99994753e-01    0.00000000e+00    1.45211002e-05    9.99999981e-01    1.00001356e+00    3.83480343e-05    2.27968138e-05    3.75020052e-04    1.00000000e+00    9.99990861e-01    1.00000000e+00    1.00002439e+00    1.00000000e+00    1.00003265e+00    1.00000000e+00    9.99993327e-01    1.02702303e+00    4.97429594e-02    9.98573293e-01    7.07912555e-04    3.98789228e-01    1.05503248e-02    1.19063227e-03    1.01849362e+00    1.01927600e+00    1.17523585e-05    9.99996950e-01    1.01670045e+00    1.01807674e+00    1.00000000e+00    9.99992497e-01    1.57568182e-05
149      1.49000000e-09    1.00000000e+00    9.99984135e-01    9.36433571e-06    0.00000000e+00    5.42609380e-06    9.99994313e-01    0.00000000e+00    1.04153357e-05    9.99996324e-01    1.00000180e+00    2.86415262e-05    2.19083646e-05    7.16688069e-04    1.00000000e+00    9.99990860e-01    1.00000000e+00    1.00002339e+00    1.00000000e+00    1.00003134e+00    1.00000000e+00    9.99993328e-01    1.05699738e+00    2.27124273e-02    9.99379131e-01    8.89914148e-04    7.43666872e-01    1.61107997e-02    1.61237254e-03    1.03305732e+00    1.03530609e+00    1.02428261e-05    9.99995793e-01    1.03100013e+00    1.03375875e+00    1.00000000e+00    9.99992162e-01    1.24856313e-05
150      1.50000000e-09    1.00000000e+00    9.99984088e-01    9.43573262e-06    0.00000000e+00    5.45563268e-06    9.99994173e-01    0.00000000e+00    6.06993108e-06    9.99995539e-01    9.99996585e-01    2.21428713e-05    1.76354628e-05    2.44078341e-04    1.00000000e+00    9.99990860e-01    1.00000000e+00    1.00002244e+00    1.00000000e+00    1.00003010e+00    1.00000000e+00    9.99993330e-01    1.07857401e+00    9.67590440e-03    9.99774103e-01    4.24898821e-04    9.63558440e-01    1.43619023e-02    6.21939174e-04    1.03992106e+00    1.04362178e+00   -1.65832917e-05    9.99967955e-01    1.03938791e+00    1.04315749e+00    1.00000000e+00    9.99991150e-01   -1.11392024e-05
151      1.51000000e-09    1.00000000e+00    9.99984025e-01    9.23520066e-06    0.00000000e+00    5.44877381e-06    9.99994072e-01    0.00000000e+00    1.05099624e-05    9.99995654e-01    9.99999233e-01    2.34557597e-05    2.68750548e-05    2.83625499e-05    1.00000000e+00    9.99990859e-01    1.00000000e+00    1.00002156e+00    1.00000000e+00    1.00002895e+00    1.00000000e+00    9.99993330e-01    1.08148365e+00    4.28134294e-03    9.99940707e-01    9.72175106e-05    9.95860871e-01    7.84227285e-03   -1.42221326e-05    1.03934372e+00    1.04319649e+00    4.37626699e-06    9.99988001e-01    1.03925916e+00    1.04307270e+00    1.00000000e+00    9.99992416e-01    1.42071990e-05
152      1.52000000e-09    1.00000000e+00    9.99983985e-01    9.25458206e-06    0.00000000e+00    5.43790692e-06    9.99994030e-01    0.00000000e+00    9.79357791e-06    9.99995257e-01    9.99998293e-01    2.10076861e-05    2.49778055e-05    8.23166479e-06    1.00000000e+00    9.99990858e-01    1.00000000e+00    1.00002073e+00    1.00000000e+00    1.00002787e+00    1.00000000e+00    9.99993330e-01    1.08165060e+00    2.01831810e-03    1.00000234e+00    3.05546419e-05    9.99174093e-01    4.06139886e-03   -5.60181685e-05    1.03851989e+00    1.04236095e+00    7.84802815e-06    9.99992492e-01    1.03849049e+00    1.04229758e+00    1.00000000e+00    9.99992491e-01    1.87435277e-05
153      1.53000000e-09    1.00000000e+00    9.99983968e-01    9.27295773e-06    0.00000000e+00    5.44596713e-06    9.99994023e-01    0.00000000e+00    9.15711912e-06    9.99995007e-01    9.99997559e-01    1.88356268e-05    2.35547788e-05    5.06502535e-06    1.00000000e+00    9.99990858e-01    1.00000000e+00    1.00001995e+00    1.00000000e+00    1.00002685e+00    1.00000000e+00    9.99993331e-01    1.08157889e+00    8.51849508e-04    1.00003078e+00    2.07546288e-05    9.99865340e-01    1.88234566e-03   -3.71769043e-05    1.03794181e+00    1.04179530e+00    8.22689797e-06    9.99993095e-01    1.03792789e+00    1.04175588e+00    1.00000000e+00    9.99992484e-01    1.80508308e-05
154      1.54000000e-09    1.00000000e+00    9.99983960e-01    9.27535995e-06    0.00000000e+00    5.43354508e-06    9.99994014e-01    0.00000000e+00    8.76701310e-06    9.99994926e-01    9.99997602e-01    1.72854338e-05    2.30109177e-05    4.79664645e-06    1.00000000e+00    9.99990857e-01    1.00000000e+00    1.00001921e+00    1.00000000e+00    1.00002589e+00    1.00000000e+00    9.99993331e-01    1.08144781e+00    3.70050545e-04    1.00003824e+00    2.80164759e-05    9.99922563e-01    8.50614109e-04   -1.91501512e-05    1.03757216e+00    1.04146563e+00    7.89668431e-06    9.99992746e-01    1.03756407e+00    1.04143707e+00    1.00000000e+00    9.99992466e-01    1.64838815e-05
155      1.55000000e-09    1.00000000e+00    9.99983958e-01    9.26849568e-06    0.00000000e+00    5.45552178e-06    9.99994013e-01    0.00000000e+00    8.58445432e-06    9.99994831e-01    9.99997234e-01    1.59694874e-05    2.29806573e-05    4.85288777e-06    1.00000000e+00    9.99990856e-01    1.00000000e+00    1.00001851e+00    1.00000000e+00    1.00002497e+00    1.00000000e+00    9.99993331e-01    1.08131326e+00    1.50481219e-04    1.00003983e+00    3.41163546e-05    9.99954502e-01    3.23188699e-04   -9.86623282e-06    1.03730440e+00    1.04125142e+00    7.89112680e-06    9.99992714e-01    1.03729867e+00    1.04122794e+00    1.00000000e+00    9.99992487e-01    1.57465905e-05
156      1.56000000e-09    1.00000000e+00    9.99882444e-01    1.76417563e-05    0.00000000e+00    5.36837017e-06    9.99994281e-01    0.00000000e+00    8.44141077e-06    9.99994863e-01    9.99998301e-01    1.51469175e-05    2.28427201e-05    4.73773768e-06    8.00000000e-01    9.99992722e-01    8.00000000e-01    1.00001992e+00    8.00000000e-01    1.00002629e+00    8.00000000e-01    9.99995847e-01    1.08117538e+00    8.06481379e-05    1.00003696e+00    3.63451429e-05    9.99962517e-01    1.24395769e-04   -6.18076403e-06    1.03710490e+00    1.04111409e+00    7.79355694e-06    9.99992625e-01    1.03710124e+00    1.04109386e+00    8.00000000e-01    9.99995325e-01    1.54083680e-05
157      1.57000000e-09    1.00000000e+00    1.00065112e+00    4.90575457e-05    0.00000000e+00    5.53338533e-06    9.99994763e-01    0.00000000e+00    8.44447889e-06    9.99994871e-01    9.99999501e-01    1.43958653e-05    2.27489933e-05    4.72480860e-06    6.00000000e-01    9.99994331e-01    6.00000000e-01    1.00002081e+00    6.00000000e-01    1.00002694e+00    6.00000000e-01    9.99997159e-01    1.08103704e+00    4.84805711e-05    1.00003408e+00    3.73603357e-05    9.99967681e-01    2.49966355e-05   -4.04641120e-06    1.03692988e+00    1.04100346e+00    7.76952474e-06    9.99992600e-01    1.03692736e+00    1.04098507e+00    6.00000000e-01    9.99996505e-01    1.52522623e-05
158      1.58000000e-09    1.00000000e+00    1.00924901e+00    5.12313708e-04    0.00000000e+00    5.95772587e-06    1.00000497e+00    0.00000000e+00    8.40019078e-06    9.99996693e-01    1.00002713e+00    1.49112901e-05    2.26552441e-05    4.71840980e-06    4.00000000e-01    1.00003816e+00    4.00000000e-01    1.00006600e+00    4.00000000e-01    1.00007322e+00    4.00000000e-01    1.00005081e+00    1.08089838e+00    3.54394362e-05    1.00003123e+00    3.75965106e-05    9.99970565e-01   -1.94852736e-05   -2.87481575e-06    1.03677026e+00    1.04090921e+00    7.75768724e-06    9.99992589e-01    1.03676855e+00    1.04089208e+00    4.00000000e-01    1.00005689e+00    1.51791335e-05
159      1.59000000e-09    1.00000000e+00    1.02198222e+00    3.35882976e-04    0.00000000e+00    3.85404681e-06    9.99983756e-01    0.00000000e+00    7.97964288e-06    9.99988954e-01    9.99978572e-01    1.00429321e-05    2.25566370e-05    4.71592803e-06    2.00000000e-01    9.99964204e-01    2.00000000e-01    9.99984558e-01    2.00000000e-01    9.99987622e-01    2.00000000e-01    9.99946204e-01    1.08075962e+00    2.96311343e-05    1.00002866e+00    3.70570205e-05    9.99972353e-01   -3.96974844e-05   -2.13385176e-06    1.03661965e+00    1.04082411e+00    7.75141007e-06    9.99992584e-01    1.03661860e+00    1.04080795e+00    2.00000000e-01    9.99928478e-01    1.51454272e-05
160      1.60000000e-09    1.00000000e+00    1.00805496e+00   -4.91884693e-04    0.00000000e+00    6.29594343e-06    9.99993411e-01    0.00000000e+00    8.59397541e-06    1.00000138e+00    9.99982181e-01    1.68198885e-05    2.24834613e-05    4.71350571e-06   -4.66293670e-15    9.99952642e-01   -4.66293670e-15    9.99980096e-01   -4.66293670e-15    9.99987017e-01   -4.66293670e-15    9.99969408e-01    1.08062086e+00    2.74525231e-05    1.00002634e+00    3.76099717e-05    9.99973585e-01   -4.80511003e-05   -1.62356744e-06    1.03647539e+00    1.04074516e+00    7.74591322e-06    9.99992580e-01    1.03647491e+00    1.04072981e+00   -4.66293670e-15    9.99987818e-01    1.51270737e-05
161      1.61000000e-09    1.00000000e+00    1.00286447e+00   -1.74180617e-04    0.00000000e+00    5.63159714e-06    9.99994646e-01    0.00000000e+00    8.24635593e-06    9.99994700e-01    1.00000004e+00    1.24387559e-05    2.23806310e-05    4.71451916e-06    0.00000000e+00    9.99999894e-01    0.00000000e+00    1.00002576e+00    0.00000000e+00    1.00003224e+00    0.00000000e+00    1.00000889e+00    1.08048215e+00    2.63474711e-05    1.00002441e+00    3.66716951e-05    9.99974483e-01   -5.07782299e-05   -1.23834912e-06    1.03633602e+00    1.04067070e+00    7.74420960e-06    9.99992579e-01    1.03633598e+00    1.04065601e+00    0.00000000e+00    1.00000918e+00    1.51196442e-05
162      1.62000000e-09    1.00000000e+00    1.00095450e+00   -4.96683203e-05    0.00000000e+00    5.40584781e-06    9.99995799e-01    0.00000000e+00    8.24149474e-06    9.99994593e-01    1.00000344e+00    1.19893717e-05    2.23018570e-05    4.71424793e-06    0.00000000e+00    1.00000345e+00    0.00000000e+00    1.00002725e+00    0.00000000e+00    1.00003261e+00    0.00000000e+00    1.00000635e+00    1.08034353e+00    2.59472269e-05    1.00002265e+00    3.63378147e-05    9.99975215e-01   -5.09674018e-05   -9.27247185e-07    1.03620075e+00    1.04059985e+00    7.74168717e-06    9.99992578e-01    1.03620114e+00    1.04058575e+00    0.00000000e+00    1.00000519e+00    1.51152717e-05
163      1.63000000e-09    1.00000000e+00    1.00026724e+00   -8.03671611e-06    0.00000000e+00    5.40150765e-06    9.99995125e-01    0.00000000e+00    8.21536099e-06    9.99994474e-01    1.00000095e+00    1.16483504e-05    2.22193772e-05    4.71469508e-06    0.00000000e+00    9.99997413e-01    0.00000000e+00    1.00002020e+00    0.00000000e+00    1.00002512e+00    0.00000000e+00    9.99998406e-01    1.08020499e+00    2.58151509e-05    1.00002110e+00    3.59786987e-05    9.99975844e-01   -5.00745252e-05   -6.56895999e-07    1.03606869e+00    1.04053175e+00    7.73983086e-06    9.99992577e-01    1.03606945e+00    1.04051819e+00    0.00000000e+00    9.99996741e-01    1.51130917e-05
164      1.64000000e-09    1.00000000e+00    1.00008120e+00    2.49207725e-06    0.00000000e+00    5.43450414e-06    9.99994604e-01    0.00000000e+00    8.19971769e-06    9.99994548e-01    9.99999169e-01    1.14579361e-05    2.21408264e-05    4.71517037e-06    0.00000000e+00    9.99993372e-01    0.00000000e+00    1.00001579e+00    0.00000000e+00    1.00002063e+00    0.00000000e+00    9.99994665e-01    1.08006659e+00    2.58193281e-05    1.00001977e+00    3.56137623e-05    9.99976385e-01   -4.86437520e-05   -4.23690834e-07    1.03594052e+00    1.04046690e+00    7.73813146e-06    9.99992577e-01    1.03594159e+00    1.04045383e+00    0.00000000e+00    9.99993305e-01    1.51121036e-05
