Index        {U}              V(V1)             V(V2)      
1398     6.88000000e-01    6.88009505e-01    7.26205016e-01
1399     6.89000000e-01    6.89009289e-01    7.25205268e-01
1400     6.90000000e-01    6.90009081e-01    7.24205510e-01
1401     6.91000000e-01    6.91008882e-01    7.23205743e-01
1402     6.92000000e-01    6.92008690e-01    7.22205966e-01
1403     6.93000000e-01    6.93008506e-01    7.21206180e-01
1404     6.94000000e-01    6.94008328e-01    7.20206385e-01
1405     6.95000000e-01    6.95008158e-01    7.19206582e-01
1406     6.96000000e-01    6.96007994e-01    7.18206771e-01
1407     6.97000000e-01    6.97007836e-01    7.17206953e-01
1408     6.98000000e-01    6.98007685e-01    7.16207127e-01
1409     6.99000000e-01    6.99007539e-01    7.15207294e-01
1410     7.00000000e-01    7.00007400e-01    7.14207454e-01
1411     7.01000000e-01    7.01007265e-01    7.13207607e-01
1412     7.02000000e-01    7.02007136e-01    7.12207755e-01
1413     7.03000000e-01    7.03007012e-01    7.11207896e-01
1414     7.04000000e-01    7.04006892e-01    7.10208031e-01
1415     7.05000000e-01    7.05006778e-01    7.09208161e-01
1416     7.06000000e-01    7.06006668e-01    7.08208285e-01
1417     7.07000000e-01    7.07006562e-01    7.07208405e-01
1418     7.08000000e-01    7.08006460e-01    7.06208519e-01
1419     7.09000000e-01    7.09006362e-01    7.05208628e-01
1420     7.10000000e-01    7.10006269e-01    7.04208733e-01
End of Xyce(TM) Parameter Sweep
